ProductName,Rating,Price,OriginalPrice,Discount,Reviews,Features,PageNumber
"Godrej 2025 Model 1.5 Ton 5 Star Split Inverter AI Powered, 5-In-1 Convertible, Heavy Duty Cooling At ...",4,"₹33,490","₹50,600",33% off,"12,566 Ratings & 1,206 Reviews","Annual Power Usage: 736.46 kWhRoom Size: 111 - 150 sqft5 year warranty on whole product, 10 years warranty on compressor , Warranty can be availed after registering on Brand website within 7 days of purchase.",33
Midea 2026 Model 1.5 Ton 3 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Turbo Mode for Fa...,4.3,"₹29,990","₹59,700",49% off,"18,604 Ratings & 2,838 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft5 Year Comprehensive Warranty On Product,10 Year Warranty On Compressor",33
IFB 2024 Model 2 Ton 3 Star Split Inverter With Heavy Duty Cooling AC,4.2,"₹48,500","₹65,400",25% off,"1,194 Ratings & 115 Reviews","Annual Power Usage: 1248.28 UnitsRoom Size: 151 - 200 sqft1 Year Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor",34
Haier 2025 Model 1.5 Ton 3 Star Split HEXA Inverter with Wi-fi AC,4,"₹33,500","₹64,000",47% off,"6,315 Ratings & 597 Reviews",Room Size: 111 - 150 sqft,34
CARRIER 2025 Model 1.5 Ton 3 Star Split Inverter AC,4.2,"₹34,999","₹67,500",48% off,"38,222 Ratings & 4,626 Reviews",Annual Power Usage: 887.8 UnitsRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty,34
Lloyd 2022 Model 1.5 Ton 5 Star Window Inverter AC,4,"₹35,464","₹51,990",31% off,"1,256 Ratings & 156 Reviews",Annual Power Usage: 1173.59 UnitsRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on AC and 5 Years on Compressor,34
Voltas 2026 Model 1.5 Ton 3 Star Split Inverter AC,4.2,"₹33,990","₹60,990",44% off,"83,437 Ratings & 7,067 Reviews","Annual Power Usage: 900.94 kWhRoom Size: 111 - 150 sqft1 Year Warranty On Product,10 Years Warranty On Compressor",34
"LG 2025 Model 1.5 Ton 5 Star Split Dual Inverter with Faster Cooling and Energy Saving, AI Convertible...",4.2,"₹42,990","₹78,990",45% off,"46,175 Ratings & 4,255 Reviews",Annual Power Usage: 744.75 kWhRoom Size: 111 - 150 sqft1 Year Manufacturing Warranty on Product,34
Voltas 2023 Model 1 Ton 3 Star Split Inverter AC,4.1,"₹29,990","₹58,990",49% off,"8,721 Ratings & 907 Reviews",Annual Power Usage: 672.93 UnitsRoom Size: 90 sqft or Below1 Year Comprehensive Warranty on Product and 10 Years Warranty on Compressor,34
Voltas 2022 Model 1 Ton 3 Star Split Inverter with Wi-fi AC,4.1,"₹29,147","₹56,990",48% off,"8,721 Ratings & 907 Reviews",Annual Power Usage: 672.93 UnitsRoom Size: 90 sqft or Below1 Year Warranty on Product and 10 Years Warranty on Compressor,34
Godrej 2025 Model 1 Ton 3 Star Split Inverter 5-In-1-Convertible Cooling with Heavy Duty Cooling At Ex...,4,"₹26,490","₹38,600",31% off,"8,298 Ratings & 716 Reviews","Annual Power Usage: 1034 UnitsRoom Size: 90 sqft or Below5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 7 days of purchase) and 10 Years Warranty on Compressor",34
"CARRIER 2026 Model 1.5 Ton 3 Star Split AI Inverter Convertible 6-in-1 with Smart Energy Display, Inst...",4.2,"₹32,490","₹65,500",50% off,"38,222 Ratings & 4,626 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor",34
Haier 2024 Model 1.5 Ton 3 Star Split Dual Inverter AC,4,"₹33,650","₹67,500",50% off,"6,315 Ratings & 597 Reviews",Annual Power Usage: 1029.15 UnitsRoom Size: 111 - 150 sqft1 Year Standard Warranty 5 Years Comprehensive warranty and 12 Years Warranty on Compressor,34
Blue Star 2023 Model 1 Ton 5 Star Split Inverter AC,4,"₹36,850","₹60,500",39% off,"2,676 Ratings & 255 Reviews",Annual Power Usage: 536.27 UnitsRoom Size: 90 sqft or Below1 Year Warranty on Product and 10 Years Warranty on Compressor,34
Sharp 2025 Model 1.5 Ton 3 Star Window Inverter AC,,"₹30,690","₹50,990",39% off,,Annual Power Usage: 1137.94 UnitsRoom Size: 111 - 150 sqft5 years Comprehensive Warranty,34
CARRIER 2025 Model 2 Ton 3 Star Split Inverter with Wi-fi AC,4.2,"₹49,500","₹77,800",36% off,"4,267 Ratings & 497 Reviews",Room Size: 151 - 200 sqft,34
Whirlpool 2026 Model 1.5 Ton 3 Star Split Inverter AC,4.1,"₹32,240","₹57,150",43% off,"30,027 Ratings & 3,540 Reviews","Annual Power Usage: 858.22 kWhRoom Size: 111 - 150 sqft1 year warranty on product, 5 years  warranty on compressor",34
Samsung 2025 Model 1.5 Ton 5 Star Split Inverter with Wi-fi AC,4.2,"₹36,490","₹72,990",50% off,"26,515 Ratings & 2,683 Reviews",Annual Power Usage: 751.24 WRoom Size: 111 - 150 sqft5 Years Comprehensive Warranty on AC and 10 Years Warranty on Compressor,34
IFB 2026 Model 1.5 Ton 3 Star Split Inverter with Wi-fi AC,4.2,"₹35,500","₹63,990",44% off,"8,648 Ratings & 903 Reviews",Annual Power Usage: 889.95 UnitsRoom Size: 111 - 150 sqft1 Year Manufacture Warranty On This Product,34
Hitachi 2024 Model 2 Ton 3 Star Split Inverter AC,4,"₹55,900","₹75,400",25% off,544 Ratings & 69 Reviews,"Annual Power Usage: 1419.9 WRoom Size: 151 - 200 sqft1 Year Warranty on Product,  5 Years on PCB and Motor, 10 Years Warranty on Compressor",34
"Samsung Bespoke AI 2026 Model 1.5 ton 4 Star Split Inverter with Wi-fi Energy Saving, Voice Control, P...",4.1,"₹38,990","₹82,990",53% off,"6,233 Ratings & 578 Reviews",Annual Power Usage: 713.57 kWhRoom Size: 111 - 150 sqft5 year comprehensive warranty on product and 10 years warranty on compressor,34
CARRIER 2026 Model 1.5 Ton 3 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Geo-Fencing & V...,4.2,"₹33,490","₹65,900",49% off,"38,222 Ratings & 4,626 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor",34
Voltas 2024 Model 1.5 Ton 3 Star Split Inverter AC,4.2,"₹33,790","₹64,990",48% off,"83,437 Ratings & 7,067 Reviews","Annual Power Usage: 975.26 UnitsRoom Size: 111 - 150 sqft1 year on product, 5 years warranty on PCB, 10 years warranty on compressor",34
Hitachi 2025 Model 1.5 Ton 3 Star Split Inverter with Wi-fi AC,4,"₹48,990","₹73,990",33% off,"10,460 Ratings & 1,257 Reviews",Annual Power Usage: 897.16 UnitsRoom Size: 111 - 150 sqftStandard warranty of 1 Year,34
"LG 2023 Model 1.5 Ton 5 Star Split Inverter AI Convertible 6-in-1 Cooling , HD Filter with Anti-Virus ...",4.2,"₹46,500","₹75,990",38% off,"46,175 Ratings & 4,255 Reviews","Annual Power Usage: 685.26 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor with Gas Charging",34
Panasonic 2023 Model 1.5 Ton 5 Star Split Inverter AC,4.2,"₹43,800","₹67,400",35% off,"22,111 Ratings & 2,346 Reviews",Annual Power Usage: 1290 UnitsRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on Product and 5 Years Warranty on Compressor,34
Voltas 2026 Model 1.5 Ton 3 Star Split Inverter AC,4.2,"₹33,990","₹60,990",44% off,"83,437 Ratings & 7,067 Reviews","Annual Power Usage: 900.94 kWhRoom Size: 111 - 150 sqft1 Year Warranty On Product,10 Years Warranty On Compressor",35
"LG 2025 Model 1.5 Ton 5 Star Split Dual Inverter with Faster Cooling and Energy Saving, AI Convertible...",4.2,"₹42,990","₹78,990",45% off,"46,175 Ratings & 4,255 Reviews",Annual Power Usage: 744.75 kWhRoom Size: 111 - 150 sqft1 Year Manufacturing Warranty on Product,35
Lloyd 2024 Model 1.5 Ton 3 Star Window Fixed Speed AC,4.1,"₹31,590","₹40,900",22% off,"3,328 Ratings & 350 Reviews","Annual Power Usage: 1180.51 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Year Warranty on Component & 10 Year Warranty on Compressor.",35
O-General 2025 Model 1.8 Ton 4 Star Window Inverter AC,,"₹53,900","₹55,530",2% off,,Annual Power Usage: 1393.7 UnitsRoom Size: 151 - 200 sqft1 Year Comprehensive Warranty,35
Godrej 2025 Model 1 Ton 3 Star Split Inverter 5-In-1-Convertible Cooling with Heavy Duty Cooling At Ex...,4,"₹26,490","₹38,600",31% off,"8,298 Ratings & 716 Reviews","Annual Power Usage: 1034 UnitsRoom Size: 90 sqft or Below5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 7 days of purchase) and 10 Years Warranty on Compressor",35
"CARRIER 2026 Model 1.5 Ton 3 Star Split AI Inverter Convertible 6-in-1 with Smart Energy Display, Inst...",4.2,"₹32,490","₹65,500",50% off,"38,222 Ratings & 4,626 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor",35
"Haier 2023 Model 1.6 Ton 5 Star Split Inverter with Wi-fi Frost Self-clean technology, Supersonic Cool...",4.2,"₹42,850","₹79,990",46% off,171 Ratings & 15 Reviews,Annual Power Usage: 828.37 UnitsRoom Size: 151 - 200 sqft5 Years Comprehensive Warranty and 12 Years Compressor Warranty,35
Blue Star 2024 Model 1.5 Ton 3 Star Window Fixed Speed AC,4.2,"₹37,619","₹42,900",12% off,"1,912 Ratings & 181 Reviews","Annual Power Usage: 1180.51 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years Warranty on PCB and 5 Years Warranty on Compressor",35
Godrej 2023 Model 1.5 Ton Split Inverter AC,,"₹34,790","₹54,900",36% off,,Room Size: 111 - 150 sqft,35
TCL 2023 Model 1.5 Ton 3 Star Split Inverter with Wi-fi AC,4,"₹45,991",,,"1,461 Ratings & 168 Reviews","Annual Power Usage: 985.71 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor",35
Whirlpool 2026 Model 1.5 Ton 3 Star Split Inverter AC,4.1,"₹32,240","₹57,150",43% off,"30,027 Ratings & 3,540 Reviews","Annual Power Usage: 858.22 kWhRoom Size: 111 - 150 sqft1 year warranty on product, 5 years  warranty on compressor",35
"Samsung Bespoke AI 2026 Model 1.5 ton 4 Star Split Inverter with Wi-fi Energy Saving, Voice Control, P...",4.1,"₹38,990","₹82,990",53% off,"6,233 Ratings & 578 Reviews",Annual Power Usage: 713.57 kWhRoom Size: 111 - 150 sqft5 year comprehensive warranty on product and 10 years warranty on compressor,35
Voltas 2022 Model 1.5 Ton 5 Star Window Inverter AC,4.3,"₹34,990","₹45,990",23% off,"8,589 Ratings & 892 Reviews",Annual Power Usage: 1114.62 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor,35
LG 2025 Model 2 Ton 3 Star Split Dual Inverter AC,4.1,"₹56,718","₹75,000",24% off,"1,559 Ratings & 116 Reviews",Room Size: 151 - 200 sqft,35
CARRIER 2026 Model 1.5 Ton 3 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Geo-Fencing & V...,4.2,"₹33,490","₹65,900",49% off,"38,222 Ratings & 4,626 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor",35
LG 2025 Model 1.5 Ton 5 Star Split AI Dual Inverter AI Convertible 6-in-1 Split with Faster Cooling an...,4.2,"₹42,990","₹78,990",45% off,"46,175 Ratings & 4,255 Reviews","Annual Power Usage: 744.75 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product,5 year on Pcb and 10 Years Warranty on Compressor",35
Godrej 2024 Model 1.5 Ton 3 Star Split Inverter 4 Way Air Swing AC,4,"₹32,500","₹48,900",33% off,"22,727 Ratings & 1,770 Reviews","Annual Power Usage: 980.37 UnitsRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 7 days of purchase) and 10 Years Warranty on Compressor",35
Godrej 2025 Model 1.7 Ton 3 Star Split Inverter AC,4.4,"₹32,990","₹46,000",28% off,27 Ratings & 3 Reviews,Room Size: 151 - 200 sqft,35
Hitachi 2025 Model 1.5 Ton 3 Star Window Inverter AC,4.1,"₹35,990","₹44,990",20% off,"6,348 Ratings & 664 Reviews",Annual Power Usage: 1172.92 UnitsRoom Size: 111 - 150 sqft1 Year Warranty,35
Lloyd 2022 Model 1.5 Ton 5 Star Window Inverter AC,4,"₹35,464","₹51,990",31% off,"1,256 Ratings & 156 Reviews",Annual Power Usage: 1173.59 UnitsRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on AC and 5 Years on Compressor,35
"Godrej 2025 Model 1.5 Ton 5 Star Split Inverter AI Powered, 5-In-1 Convertible, Heavy Duty Cooling At ...",4,"₹33,490","₹50,600",33% off,"12,566 Ratings & 1,206 Reviews","Annual Power Usage: 736.46 kWhRoom Size: 111 - 150 sqft5 year warranty on whole product, 10 years warranty on compressor , Warranty can be availed after registering on Brand website within 7 days of purchase.",35
Midea 2026 Model 1.5 Ton 3 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Turbo Mode for Fa...,4.3,"₹29,990","₹59,700",49% off,"18,604 Ratings & 2,838 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft5 Year Comprehensive Warranty On Product,10 Year Warranty On Compressor",35
"Panasonic 2023 Model 1.5 Ton 4 Star Split Inverter with Wi-fi with 4 Way Swing, PM 0.1 Air Purificatio...",4.1,"₹42,858","₹68,000",36% off,"2,166 Ratings & 250 Reviews","Annual Power Usage: 876.76 UnitsRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor",35
CARRIER 2025 Model 1.5 Ton 3 Star Split Inverter with Wi-fi AC,4.2,"₹33,399","₹71,790",53% off,"38,222 Ratings & 4,626 Reviews",Room Size: 111 - 150 sqft,35
Voltas 2026 Model 1.5 Ton 3 Star Split Inverter AC,4.2,"₹33,990","₹60,990",44% off,"83,437 Ratings & 7,067 Reviews","Annual Power Usage: 900.94 kWhRoom Size: 111 - 150 sqft1 Year Warranty On Product,10 Years Warranty On Compressor",36
"LG 2025 Model 1.5 Ton 5 Star Split Dual Inverter with Faster Cooling and Energy Saving, AI Convertible...",4.2,"₹42,990","₹78,990",45% off,"46,175 Ratings & 4,255 Reviews",Annual Power Usage: 744.75 kWhRoom Size: 111 - 150 sqft1 Year Manufacturing Warranty on Product,36
"Panasonic 2023 Model 1 Ton 5 Star Split Inverter with Wi-fi with 4 Way Swing, PM 0.1 Air Purification ...",4.2,"₹57,658","₹59,999",3% off,"4,169 Ratings & 452 Reviews","Annual Power Usage: 523.15 UnitsRoom Size: 90 sqft or Below1 Year Comprehensive Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor",36
Panasonic 2023 Model 1.5 Ton 5 Star Split Inverter with Wi-fi Convertible 7-in-1 with Additional AI Mo...,4.2,"₹66,206","₹69,999",5% off,"22,111 Ratings & 2,346 Reviews","Annual Power Usage: 774.19 UnitsRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor",36
Hitachi 2025 Model 1.5 Ton 5 Star Window Fixed Speed AC,4.1,"₹39,999","₹52,999",24% off,"2,897 Ratings & 327 Reviews",Room Size: 111 - 150 sqft,36
Haier 2024 Model 1.6 Ton 5 Star Split Inverter AC,4.2,"₹42,950","₹75,400",43% off,171 Ratings & 15 Reviews,Annual Power Usage: 836.95 UnitsRoom Size: 151 - 200 sqft1 Year Warranty on Product and 12 Years Warranty on Compressor,36
Godrej 2025 Model 1 Ton 3 Star Split Inverter 5-In-1-Convertible Cooling with Heavy Duty Cooling At Ex...,4,"₹26,490","₹38,600",31% off,"8,298 Ratings & 716 Reviews","Annual Power Usage: 1034 UnitsRoom Size: 90 sqft or Below5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 7 days of purchase) and 10 Years Warranty on Compressor",36
"CARRIER 2026 Model 1.5 Ton 3 Star Split AI Inverter Convertible 6-in-1 with Smart Energy Display, Inst...",4.2,"₹32,490","₹65,500",50% off,"38,222 Ratings & 4,626 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor",36
"LG 2023 Model 1.5 Ton 5 Star Split Dual Inverter with Wi-fi AI Convertible 6-in-1 Cooling, HD Filter w...",4.2,"₹37,490","₹91,990",59% off,"46,175 Ratings & 4,255 Reviews","Annual Power Usage: 744.99 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor with Gas Charging (T&C)",36
Whirlpool 2025 Model 1.5 Ton 3 Star Split Inverter AC,4.1,"₹33,200","₹65,400",49% off,"30,027 Ratings & 3,540 Reviews",Annual Power Usage: 987.11 kWhRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on  product,36
Whirlpool 2026 Model 1.5 Ton 3 Star Split Inverter AC,4.1,"₹32,240","₹57,150",43% off,"30,027 Ratings & 3,540 Reviews","Annual Power Usage: 858.22 kWhRoom Size: 111 - 150 sqft1 year warranty on product, 5 years  warranty on compressor",36
"Samsung Bespoke AI 2026 Model 1.5 ton 4 Star Split Inverter with Wi-fi Energy Saving, Voice Control, P...",4.1,"₹38,990","₹82,990",53% off,"6,233 Ratings & 578 Reviews",Annual Power Usage: 713.57 kWhRoom Size: 111 - 150 sqft5 year comprehensive warranty on product and 10 years warranty on compressor,36
Godrej 2024 Model 1.5 Ton 3 Star Split Inverter AC,4,"₹32,300","₹47,000",31% off,"22,727 Ratings & 1,770 Reviews",Annual Power Usage: 1003.51 UnitsRoom Size: 111 - 150 sqft1 Year on Product and 10 Years Warranty on Compressor,36
CARRIER 2025 Model 1.5 Ton 5 Star Split Inverter with Wi-fi AC,4.2,"₹45,800","₹74,500",38% off,"26,219 Ratings & 3,537 Reviews",Room Size: 111 - 150 sqft,36
Voltas 2025 Model 1 Ton 3 Star Split Inverter with Wi-fi AC,4.1,"₹35,355","₹57,990",39% off,"8,721 Ratings & 907 Reviews","Annual Power Usage: 602.41 kWhRoom Size: 90 sqft or Below1 Year Warranty On Product,10 Years Warranty On Compressor",36
Voltas 2025 Model 1 Ton 3 Star Split Inverter with Wi-fi AC,4.1,"₹35,900","₹57,990",38% off,"8,721 Ratings & 907 Reviews","Annual Power Usage: 602.41 kWhRoom Size: 90 sqft or Below1 Year Warranty On Product,10 Years Warranty On Compressor",36
CARRIER 2026 Model 1.5 Ton 3 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Geo-Fencing & V...,4.2,"₹33,490","₹65,900",49% off,"38,222 Ratings & 4,626 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor",36
LG 2025 Model 1.5 Ton 5 Star Split AI Dual Inverter AI Convertible 6-in-1 Split with Faster Cooling an...,4.2,"₹42,990","₹78,990",45% off,"46,175 Ratings & 4,255 Reviews","Annual Power Usage: 744.75 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product,5 year on Pcb and 10 Years Warranty on Compressor",36
Samsung 2024 Model 1.5 Ton 3 Star Split Inverter with Wi-fi AC,4.1,"₹38,786","₹78,290",50% off,"37,322 Ratings & 3,395 Reviews",Annual Power Usage: 1900 UnitsRoom Size: 111 - 150 sqftManufacturer Warranty:  1 Year Standard Warranty 5 Year Comprehensive Warranty 10 Year Warranty on Compressor,36
"Haier 2024 Model 1.5 Ton 3 Star Split Fixed Speed with Wi-fi with Turbo Mode, Micro Anti-Bacterial Fil...",4,"₹39,184","₹62,500",37% off,"6,315 Ratings & 597 Reviews",Annual Power Usage: 1045.04 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product and 6 Years Warranty on Compressor,36
"Godrej 2025 Model 1.5 Ton 5 Star Split Inverter AI Powered, 5-In-1 Convertible, Heavy Duty Cooling At ...",4,"₹33,490","₹50,600",33% off,"12,566 Ratings & 1,206 Reviews","Annual Power Usage: 736.46 kWhRoom Size: 111 - 150 sqft5 year warranty on whole product, 10 years warranty on compressor , Warranty can be availed after registering on Brand website within 7 days of purchase.",36
